Source apportionment for 150 cities
commit eb21d3fb8ee65a2f44dc2b482efb077d3fdf8c40
emissions cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/1_base_emissions/BC_emi_PM25_Y.nc
concentrations cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/2_base_concentrations/BC_conc_PM25_Y.nc
model folder = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/3_source_receptors/SR_PM25_Y_20170322_potencyBased.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;8;NH3;9.921384e-05;8.333636e-04;1.846440e-06;1.190523e+01;4.960692e-05;2.686625e+01
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;8;NMVOC;6.745292e-04;5.665823e-03;1.717766e-08;1.190523e+01;3.372646e-04;1.963391e+04
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;8;NOx;2.269444e-02;1.906259e-01;1.315668e-07;1.190523e+01;1.134722e-02;8.624684e+04
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;8;PPM;1.147517e-01;9.638762e-01;9.468892e-06;1.190523e+01;5.737583e-02;6.059403e+03
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;8;SOx;6.441967e-02;5.411040e-01;2.000865e-06;1.190523e+01;3.220984e-02;1.609796e+04
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;9;NH3;4.596333e-02;3.860769e-01;2.112151e-06;1.190523e+01;2.298167e-02;1.088069e+04
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;9;NMVOC;2.888783e-04;2.426483e-03;1.428186e-08;1.190523e+01;1.444392e-04;1.011347e+04
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;9;NOx;7.649048e-06;6.424948e-05;4.542003e-08;1.190523e+01;3.824524e-06;8.420347e+01
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;9;PPM;1.710129e-02;1.436452e-01;2.616794e-06;1.190523e+01;8.550645e-03;3.267604e+03
sherpa_chimere;PM25;Palma de Mallorca;Palma de Mallorca_National;9;SOx;4.012026e-05;3.369970e-04;5.573244e-07;1.190523e+01;2.006013e-05;3.599363e+01
sherpa_chimere;PM25;Palma de Mallorca;ES_International;10;NH3;4.932364e-01;4.143023e+00;1.468632e-07;1.190523e+01;2.466182e-01;1.679237e+06
sherpa_chimere;PM25;Palma de Mallorca;ES_International;10;NMVOC;2.381320e-05;2.000230e-04;4.186579e-10;1.190523e+01;1.190660e-05;2.843992e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;10;NOx;6.991344e-05;5.872498e-04;7.982099e-09;1.190523e+01;3.495672e-05;4.379389e+03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;10;PPM;1.361980e-02;1.144018e-01;9.781270e-08;1.190523e+01;6.809898e-03;6.962182e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;10;SOx;4.473316e-05;3.757438e-04;1.153197e-07;1.190523e+01;2.236658e-05;1.939529e+02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;1;NH3;2.506765e-03;2.105600e-02;1.329740e-07;1.190523e+01;1.253382e-03;9.425768e+03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;1;NMVOC;5.424248e-05;4.556190e-04;2.905654e-10;1.190523e+01;2.712124e-05;9.333954e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;1;NOx;6.890587e-03;5.787866e-02;3.797793e-09;1.190523e+01;3.445293e-03;9.071829e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;1;PPM;7.093752e-03;5.958518e-02;4.790080e-08;1.190523e+01;3.546876e-03;7.404627e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;1;SOx;1.336268e-01;1.122421e+00;3.794852e-08;1.190523e+01;6.681339e-02;1.760632e+06
sherpa_chimere;PM25;Palma de Mallorca;ES_International;2;NH3;1.698090e-03;1.426339e-02;1.015677e-07;1.190523e+01;8.490448e-04;8.359401e+03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;2;NMVOC;4.282618e-04;3.597258e-03;3.855681e-10;1.190523e+01;2.141309e-04;5.553646e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;2;NOx;3.246094e-03;2.726612e-02;5.333086e-09;1.190523e+01;1.623047e-03;3.043354e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;2;PPM;8.088891e-02;6.794402e-01;1.115446e-07;1.190523e+01;4.044445e-02;3.625856e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;2;SOx;2.753210e-02;2.312606e-01;4.184505e-08;1.190523e+01;1.376605e-02;3.289768e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;3;NH3;5.283088e-04;4.437620e-03;1.572141e-07;1.190523e+01;2.641544e-04;1.680221e+03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;3;NMVOC;1.799906e-05;1.511862e-04;3.307306e-10;1.190523e+01;8.999528e-06;2.721105e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;3;NOx;4.693457e-03;3.942349e-02;4.715259e-09;1.190523e+01;2.346728e-03;4.976881e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;3;PPM;8.801201e-03;7.392719e-02;7.247109e-08;1.190523e+01;4.400601e-03;6.072215e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;3;SOx;3.638746e-02;3.056426e-01;2.920648e-08;1.190523e+01;1.819373e-02;6.229347e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;4;NH3;7.210520e-03;6.056599e-02;1.245266e-07;1.190523e+01;3.605260e-03;2.895173e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;4;NMVOC;3.013900e-04;2.531577e-03;3.613819e-10;1.190523e+01;1.506950e-04;4.169965e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;4;NOx;7.951985e-04;6.679406e-03;3.455721e-09;1.190523e+01;3.975993e-04;1.150554e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;4;PPM;3.623061e-02;3.043252e-01;1.679957e-07;1.190523e+01;1.811530e-02;1.078320e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;4;SOx;3.187083e-02;2.677045e-01;5.882762e-08;1.190523e+01;1.593542e-02;2.708832e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;5;NH3;0.000000e+00;0.000000e+00;0.000000e+00;1.190523e+01;0.000000e+00;1.797729e+01
sherpa_chimere;PM25;Palma de Mallorca;ES_International;5;NMVOC;1.348952e-04;1.133076e-03;3.534846e-10;1.190523e+01;6.744762e-05;1.908078e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;5;NOx;0.000000e+00;0.000000e+00;0.000000e+00;1.190523e+01;0.000000e+00;1.148216e+02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;5;PPM;7.584692e-05;6.370891e-04;4.432234e-08;1.190523e+01;3.792346e-05;8.556285e+02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;5;SOx;0.000000e+00;0.000000e+00;0.000000e+00;1.190523e+01;0.000000e+00;1.651705e+02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;6;NH3;1.698217e-08;1.426447e-07;1.366325e-07;1.190523e+01;8.491087e-09;6.214545e-02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;6;NMVOC;1.129956e-03;9.491254e-03;4.088137e-10;1.190523e+01;5.649778e-04;1.381993e+06
sherpa_chimere;PM25;Palma de Mallorca;ES_International;6;NOx;2.494988e-10;2.095708e-09;2.127523e-09;1.190523e+01;1.247494e-10;5.863598e-02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;6;PPM;1.136266e-06;9.544258e-06;6.828061e-08;1.190523e+01;5.681329e-07;8.320559e+00
sherpa_chimere;PM25;Palma de Mallorca;ES_International;6;SOx;0.000000e+00;0.000000e+00;0.000000e+00;1.190523e+01;0.000000e+00;3.974464e-03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;7;NH3;1.278424e-02;1.073834e-01;1.547108e-07;1.190523e+01;6.392121e-03;4.131658e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;7;NMVOC;5.170263e-04;4.342850e-03;4.374311e-10;1.190523e+01;2.585131e-04;5.909803e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;7;NOx;2.017025e-02;1.694234e-01;5.647964e-09;1.190523e+01;1.008512e-02;1.785621e+06
sherpa_chimere;PM25;Palma de Mallorca;ES_International;7;PPM;2.789532e-02;2.343115e-01;1.401491e-07;1.190523e+01;1.394766e-02;9.952016e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;7;SOx;5.611725e-04;4.713664e-03;3.974886e-08;1.190523e+01;2.805863e-04;7.058976e+03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;8;NH3;3.243844e-04;2.724722e-03;2.577249e-07;1.190523e+01;1.621922e-04;6.293230e+02
sherpa_chimere;PM25;Palma de Mallorca;ES_International;8;NMVOC;2.088893e-04;1.754601e-03;4.963982e-10;1.190523e+01;1.044446e-04;2.104049e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;8;NOx;6.792201e-03;5.705225e-02;5.593845e-09;1.190523e+01;3.396101e-03;6.071138e+05
sherpa_chimere;PM25;Palma de Mallorca;ES_International;8;PPM;1.115321e-02;9.368330e-02;1.218418e-07;1.190523e+01;5.576605e-03;4.576924e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;8;SOx;7.686141e-03;6.456105e-02;8.061095e-08;1.190523e+01;3.843071e-03;4.767430e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;9;NH3;2.138591e-02;1.796346e-01;1.520363e-07;1.190523e+01;1.069295e-02;7.033161e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;9;NMVOC;4.267154e-05;3.584269e-04;3.969441e-10;1.190523e+01;2.133577e-05;5.375007e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;9;NOx;2.726270e-05;2.289977e-04;4.469005e-09;1.190523e+01;1.363135e-05;3.050198e+03
sherpa_chimere;PM25;Palma de Mallorca;ES_International;9;PPM;9.141213e-03;7.678318e-02;1.028611e-07;1.190523e+01;4.570606e-03;4.443474e+04
sherpa_chimere;PM25;Palma de Mallorca;ES_International;9;SOx;1.734896e-04;1.457255e-03;7.591114e-08;1.190523e+01;8.674478e-05;1.142715e+03
sherpa_chimere;PM25;Paris;Paris_City;10;NH3;2.280384e-02;8.697249e-02;1.470784e-04;2.621960e+01;1.140192e-02;7.752272e+01
sherpa_chimere;PM25;Paris;Paris_City;10;NMVOC;3.723312e-07;1.420049e-06;4.620001e-07;2.621960e+01;1.861656e-07;4.029558e-01
sherpa_chimere;PM25;Paris;Paris_City;10;NOx;1.702777e-06;6.494292e-06;1.304509e-05;2.621960e+01;8.513887e-07;6.526509e-02
sherpa_chimere;PM25;Paris;Paris_City;10;PPM;4.062652e-03;1.549471e-02;6.437730e-04;2.621960e+01;2.031326e-03;3.155345e+00
sherpa_chimere;PM25;Paris;Paris_City;10;SOx;7.132312e-07;2.720221e-06;1.247666e-05;2.621960e+01;3.566156e-07;2.858261e-02
sherpa_chimere;PM25;Paris;Paris_City;1;NH3;1.419752e-02;5.414852e-02;4.648845e-04;2.621960e+01;7.098762e-03;1.526995e+01
sherpa_chimere;PM25;Paris;Paris_City;1;NMVOC;5.286092e-04;2.016084e-03;1.788889e-06;2.621960e+01;2.643046e-04;1.477479e+02
sherpa_chimere;PM25;Paris;Paris_City;1;NOx;1.952279e-01;7.445875e-01;3.718157e-05;2.621960e+01;9.761394e-02;2.625331e+03
sherpa_chimere;PM25;Paris;Paris_City;1;PPM;1.514300e-01;5.775451e-01;2.719804e-03;2.621960e+01;7.571501e-02;2.783841e+01
sherpa_chimere;PM25;Paris;Paris_City;1;SOx;1.106699e-01;4.220885e-01;3.259941e-05;2.621960e+01;5.533496e-02;1.697422e+03
sherpa_chimere;PM25;Paris;Paris_City;2;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;2;NMVOC;1.361919e-03;5.194280e-03;1.322669e-06;2.621960e+01;6.809597e-04;5.148375e+02
sherpa_chimere;PM25;Paris;Paris_City;2;NOx;5.630130e-01;2.147298e+00;4.981556e-05;2.621960e+01;2.815065e-01;5.650975e+03
sherpa_chimere;PM25;Paris;Paris_City;2;PPM;3.109079e+00;1.185784e+01;2.886305e-03;2.621960e+01;1.554540e+00;5.385917e+02
sherpa_chimere;PM25;Paris;Paris_City;2;SOx;1.302075e-01;4.966037e-01;4.078695e-05;2.621960e+01;6.510375e-02;1.596191e+03
sherpa_chimere;PM25;Paris;Paris_City;3;NH3;2.264807e-05;8.637840e-05;2.835957e-04;2.621960e+01;1.132404e-05;3.993021e-02
sherpa_chimere;PM25;Paris;Paris_City;3;NMVOC;5.032542e-04;1.919382e-03;2.033033e-06;2.621960e+01;2.516271e-04;1.237693e+02
sherpa_chimere;PM25;Paris;Paris_City;3;NOx;2.540984e-01;9.691162e-01;5.677018e-05;2.621960e+01;1.270492e-01;2.237957e+03
sherpa_chimere;PM25;Paris;Paris_City;3;PPM;1.482400e+00;5.653785e+00;5.072999e-03;2.621960e+01;7.411999e-01;1.461069e+02
sherpa_chimere;PM25;Paris;Paris_City;3;SOx;9.885924e-02;3.770433e-01;4.130833e-05;2.621960e+01;4.942962e-02;1.196602e+03
sherpa_chimere;PM25;Paris;Paris_City;4;NH3;8.255962e-02;3.148775e-01;4.904381e-04;2.621960e+01;4.127981e-02;8.416925e+01
sherpa_chimere;PM25;Paris;Paris_City;4;NMVOC;4.629042e-03;1.765489e-02;1.933055e-06;2.621960e+01;2.314521e-03;1.197338e+03
sherpa_chimere;PM25;Paris;Paris_City;4;NOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;4;PPM;1.625732e+00;6.200444e+00;2.132314e-03;2.621960e+01;8.128659e-01;3.812130e+02
sherpa_chimere;PM25;Paris;Paris_City;4;SOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;5;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;5;NMVOC;5.276890e-03;2.012574e-02;1.750416e-06;2.621960e+01;2.638445e-03;1.507325e+03
sherpa_chimere;PM25;Paris;Paris_City;5;NOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;5;PPM;2.453956e-04;9.359244e-04;2.783249e-03;2.621960e+01;1.226978e-04;4.408439e-02
sherpa_chimere;PM25;Paris;Paris_City;5;SOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;6;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;6;NMVOC;5.499204e-02;2.097364e-01;1.860232e-06;2.621960e+01;2.749602e-02;1.478097e+04
sherpa_chimere;PM25;Paris;Paris_City;6;NOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;6;PPM;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;6;SOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;7;NH3;1.848437e-01;7.049829e-01;3.824596e-04;2.621960e+01;9.242185e-02;2.416512e+02
sherpa_chimere;PM25;Paris;Paris_City;7;NMVOC;1.813864e-02;6.917970e-02;1.930164e-06;2.621960e+01;9.069320e-03;4.698730e+03
sherpa_chimere;PM25;Paris;Paris_City;7;NOx;1.092033e+00;4.164949e+00;3.631055e-05;2.621960e+01;5.460165e-01;1.503741e+04
sherpa_chimere;PM25;Paris;Paris_City;7;PPM;4.831008e+00;1.842518e+01;2.467604e-03;2.621960e+01;2.415504e+00;9.788862e+02
sherpa_chimere;PM25;Paris;Paris_City;7;SOx;1.459150e-03;5.565110e-03;3.103214e-05;2.621960e+01;7.295748e-04;2.351029e+01
sherpa_chimere;PM25;Paris;Paris_City;8;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_City;8;NMVOC;1.577572e-03;6.016766e-03;1.204660e-06;2.621960e+01;7.887860e-04;6.547790e+02
sherpa_chimere;PM25;Paris;Paris_City;8;NOx;1.056559e-01;4.029655e-01;2.800694e-05;2.621960e+01;5.282797e-02;1.886246e+03
sherpa_chimere;PM25;Paris;Paris_City;8;PPM;5.366403e-01;2.046714e+00;1.894549e-03;2.621960e+01;2.683201e-01;1.416275e+02
sherpa_chimere;PM25;Paris;Paris_City;8;SOx;4.272345e-03;1.629447e-02;2.182054e-05;2.621960e+01;2.136173e-03;9.789731e+01
sherpa_chimere;PM25;Paris;Paris_City;9;NH3;2.357833e-02;8.992634e-02;1.837448e-04;2.621960e+01;1.178916e-02;6.416053e+01
sherpa_chimere;PM25;Paris;Paris_City;9;NMVOC;1.494369e-05;5.699436e-05;4.764600e-07;2.621960e+01;7.471847e-06;1.568200e+01
sherpa_chimere;PM25;Paris;Paris_City;9;NOx;1.008515e-04;3.846417e-04;2.848733e-05;2.621960e+01;5.042576e-05;1.770111e+00
sherpa_chimere;PM25;Paris;Paris_City;9;PPM;5.975030e-03;2.278841e-02;6.518666e-04;2.621960e+01;2.987515e-03;4.583016e+00
sherpa_chimere;PM25;Paris;Paris_City;9;SOx;5.504656e-06;2.099443e-05;2.405798e-05;2.621960e+01;2.752328e-06;1.144039e-01
sherpa_chimere;PM25;Paris;Paris_Comm;10;NH3;3.194744e-01;1.218456e+00;4.895667e-05;2.621960e+01;1.597372e-01;3.262828e+03
sherpa_chimere;PM25;Paris;Paris_Comm;10;NMVOC;4.462769e-06;1.702074e-05;1.315685e-07;2.621960e+01;2.231385e-06;1.695987e+01
sherpa_chimere;PM25;Paris;Paris_Comm;10;NOx;2.349373e-05;8.960370e-05;4.276405e-06;2.621960e+01;1.174687e-05;2.746902e+00
sherpa_chimere;PM25;Paris;Paris_Comm;10;PPM;4.149868e-02;1.582735e-01;1.824232e-04;2.621960e+01;2.074934e-02;1.137429e+02
sherpa_chimere;PM25;Paris;Paris_Comm;10;SOx;1.110589e-05;4.235722e-05;4.615917e-06;2.621960e+01;5.552947e-06;1.203000e+00
sherpa_chimere;PM25;Paris;Paris_Comm;1;NH3;2.312737e-03;8.820643e-03;6.799722e-05;2.621960e+01;1.156369e-03;1.700612e+01
sherpa_chimere;PM25;Paris;Paris_Comm;1;NMVOC;6.373063e-05;2.430649e-04;1.936550e-07;2.621960e+01;3.186532e-05;1.645469e+02
sherpa_chimere;PM25;Paris;Paris_Comm;1;NOx;2.619716e-02;9.991442e-02;7.266780e-06;2.621960e+01;1.309858e-02;1.802529e+03
sherpa_chimere;PM25;Paris;Paris_Comm;1;PPM;1.179636e-02;4.499061e-02;2.797538e-04;2.621960e+01;5.898179e-03;2.108346e+01
sherpa_chimere;PM25;Paris;Paris_Comm;1;SOx;1.603934e-02;6.117310e-02;6.768817e-06;2.621960e+01;8.019671e-03;1.184796e+03
sherpa_chimere;PM25;Paris;Paris_Comm;2;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;2;NMVOC;5.020108e-04;1.914639e-03;1.837018e-07;2.621960e+01;2.510054e-04;1.366374e+03
sherpa_chimere;PM25;Paris;Paris_Comm;2;NOx;4.077563e-02;1.555158e-01;9.610669e-06;2.621960e+01;2.038781e-02;2.121373e+03
sherpa_chimere;PM25;Paris;Paris_Comm;2;PPM;4.537237e-01;1.730475e+00;2.675058e-04;2.621960e+01;2.268619e-01;8.480635e+02
sherpa_chimere;PM25;Paris;Paris_Comm;2;SOx;1.105617e-02;4.216759e-02;8.915256e-06;2.621960e+01;5.528087e-03;6.200705e+02
sherpa_chimere;PM25;Paris;Paris_Comm;3;NH3;2.492484e-04;9.506186e-04;7.460124e-05;2.621960e+01;1.246242e-04;1.670538e+00
sherpa_chimere;PM25;Paris;Paris_Comm;3;NMVOC;4.640160e-05;1.769730e-04;2.735408e-07;2.621960e+01;2.320080e-05;8.481662e+01
sherpa_chimere;PM25;Paris;Paris_Comm;3;NOx;1.919538e-02;7.321006e-02;7.683408e-06;2.621960e+01;9.597692e-03;1.249145e+03
sherpa_chimere;PM25;Paris;Paris_Comm;3;PPM;3.649367e-02;1.391847e-01;3.840156e-04;2.621960e+01;1.824683e-02;4.751586e+01
sherpa_chimere;PM25;Paris;Paris_Comm;3;SOx;8.665004e-03;3.304781e-02;7.652924e-06;2.621960e+01;4.332502e-03;5.661237e+02
sherpa_chimere;PM25;Paris;Paris_Comm;4;NH3;1.118334e-02;4.265260e-02;7.305047e-05;2.621960e+01;5.591671e-03;7.654531e+01
sherpa_chimere;PM25;Paris;Paris_Comm;4;NMVOC;4.618231e-04;1.761366e-03;2.120640e-07;2.621960e+01;2.309116e-04;1.088877e+03
sherpa_chimere;PM25;Paris;Paris_Comm;4;NOx;3.865131e-03;1.474138e-02;3.883790e-06;2.621960e+01;1.932566e-03;4.975978e+02
sherpa_chimere;PM25;Paris;Paris_Comm;4;PPM;4.687317e-01;1.787715e+00;2.890329e-04;2.621960e+01;2.343659e-01;8.108622e+02
sherpa_chimere;PM25;Paris;Paris_Comm;4;SOx;8.062792e-03;3.075101e-02;4.184473e-06;2.621960e+01;4.031396e-03;9.634178e+02
sherpa_chimere;PM25;Paris;Paris_Comm;5;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;5;NMVOC;4.978969e-04;1.898949e-03;3.118406e-07;2.621960e+01;2.489485e-04;7.983197e+02
sherpa_chimere;PM25;Paris;Paris_Comm;5;NOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;5;PPM;2.020618e-05;7.706519e-05;4.327114e-04;2.621960e+01;1.010309e-05;2.334834e-02
sherpa_chimere;PM25;Paris;Paris_Comm;5;SOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;6;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;6;NMVOC;4.968641e-03;1.895010e-02;3.091726e-07;2.621960e+01;2.484321e-03;8.035385e+03
sherpa_chimere;PM25;Paris;Paris_Comm;6;NOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;6;PPM;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;6;SOx;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;7;NH3;4.037202e-02;1.539765e-01;9.359329e-05;2.621960e+01;2.018601e-02;2.156780e+02
sherpa_chimere;PM25;Paris;Paris_Comm;7;NMVOC;1.398659e-03;5.334401e-03;3.109298e-07;2.621960e+01;6.993294e-04;2.249155e+03
sherpa_chimere;PM25;Paris;Paris_Comm;7;NOx;1.996891e-01;7.616025e-01;8.251820e-06;2.621960e+01;9.984456e-02;1.209970e+04
sherpa_chimere;PM25;Paris;Paris_Comm;7;PPM;6.174972e-01;2.355098e+00;3.898480e-04;2.621960e+01;3.087486e-01;7.919718e+02
sherpa_chimere;PM25;Paris;Paris_Comm;7;SOx;3.057804e-04;1.166228e-03;8.270904e-06;2.621960e+01;1.528902e-04;1.848531e+01
sherpa_chimere;PM25;Paris;Paris_Comm;8;NH3;0.000000e+00;0.000000e+00;nan;2.621960e+01;0.000000e+00;nan
sherpa_chimere;PM25;Paris;Paris_Comm;8;NMVOC;5.411831e-04;2.064040e-03;2.282434e-07;2.621960e+01;2.705915e-04;1.185539e+03
sherpa_chimere;PM25;Paris;Paris_Comm;8;NOx;5.379538e-02;2.051724e-01;7.165937e-06;2.621960e+01;2.689769e-02;3.753548e+03
sherpa_chimere;PM25;Paris;Paris_Comm;8;PPM;1.696536e-01;6.470489e-01;2.822799e-04;2.621960e+01;8.482682e-02;3.005060e+02
sherpa_chimere;PM25;Paris;Paris_Comm;8;SOx;2.761039e-03;1.053044e-02;7.323030e-06;2.621960e+01;1.380519e-03;1.885175e+02
sherpa_chimere;PM25;Paris;Paris_Comm;9;NH3;4.334648e-02;1.653209e-01;7.552912e-05;2.621960e+01;2.167324e-02;2.869521e+02
sherpa_chimere;PM25;Paris;Paris_Comm;9;NMVOC;1.473186e-04;5.618645e-04;2.055854e-07;2.621960e+01;7.365932e-05;3.582906e+02
sherpa_chimere;PM25;Paris;Paris_Comm;9;NOx;8.770211e-05;3.344906e-04;5.532502e-06;2.621960e+01;4.385105e-05;7.926080e+00
sherpa_chimere;PM25;Paris;Paris_Comm;9;PPM;5.104026e-02;1.946645e-01;1.859476e-04;2.621960e+01;2.552013e-02;1.372436e+02
sherpa_chimere;PM25;Paris;Paris_Comm;9;SOx;7.565712e-06;2.885518e-05;5.320082e-06;2.621960e+01;3.782856e-06;7.110522e-01
sherpa_chimere;PM25;Paris;Paris_National;10;NH3;2.235482e+00;8.525996e+00;3.581466e-06;2.621960e+01;1.117741e+00;3.120904e+05
sherpa_chimere;PM25;Paris;Paris_National;10;NMVOC;2.252459e-05;8.590744e-05;6.750805e-09;2.621960e+01;1.126229e-05;1.668289e+03
sherpa_chimere;PM25;Paris;Paris_National;10;NOx;1.595265e-04;6.084247e-04;2.950198e-07;2.621960e+01;7.976326e-05;2.703658e+02
sherpa_chimere;PM25;Paris;Paris_National;10;PPM;9.958659e-02;3.798173e-01;9.562081e-06;2.621960e+01;4.979329e-02;5.207370e+03
sherpa_chimere;PM25;Paris;Paris_National;10;SOx;9.789573e-05;3.733685e-04;4.140775e-07;2.621960e+01;4.894786e-05;1.182094e+02
sherpa_chimere;PM25;Paris;Paris_National;1;NH3;2.728117e-03;1.040488e-02;3.764719e-06;2.621960e+01;1.364059e-03;3.623268e+02
sherpa_chimere;PM25;Paris;Paris_National;1;NMVOC;5.025541e-05;1.916711e-04;7.226854e-09;2.621960e+01;2.512770e-05;3.476991e+03
sherpa_chimere;PM25;Paris;Paris_National;1;NOx;2.395369e-02;9.135795e-02;2.848341e-07;2.621960e+01;1.197685e-02;4.204849e+04
sherpa_chimere;PM25;Paris;Paris_National;1;PPM;2.097817e-02;8.000948e-02;9.206783e-06;2.621960e+01;1.048908e-02;1.139278e+03
sherpa_chimere;PM25;Paris;Paris_National;1;SOx;3.422186e-02;1.305202e-01;4.713696e-07;2.621960e+01;1.711093e-02;3.630046e+04
sherpa_chimere;PM25;Paris;Paris_National;2;NH3;4.243752e-04;1.618542e-03;2.635066e-06;2.621960e+01;2.121876e-04;8.052459e+01
sherpa_chimere;PM25;Paris;Paris_National;2;NMVOC;1.003139e-03;3.825912e-03;5.828271e-09;2.621960e+01;5.015694e-04;8.605801e+04
sherpa_chimere;PM25;Paris;Paris_National;2;NOx;2.700106e-02;1.029804e-01;2.933194e-07;2.621960e+01;1.350053e-02;4.602671e+04
